radeg,"raerr("")",decdeg,"decerr("")",Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
182.855025,0.356,32.412392,0.406,16.459,0.084,5,17.125,0.081,5, , ,0,16.804,0.297,6,16.315,0.193,6,16.112,0.24,5, , ,0, , ,0
182.861376,0.227,32.441193,0.147,14.748,0.048,5,15.669,0.047,5, , ,0,15.267,0.25,6,14.43,0.086,6,14.149,0.083,6, , ,0, , ,0
182.861707,0.17,32.664793,0.136,15.106,0.029,5,15.883,0.043,5, , ,0,15.506,0.047,5,14.892,0.084,5,14.641,0.08,5, , ,0, , ,0
182.864298,0.446,32.454922,0.288,16.518,0.136,5,17.429,0.244,5, , ,0,16.933,0.066,5,16.321,0.163,5,16.161,0.171,5, , ,0, , ,0
182.866422,1.451,32.724284,0.397,17.903,0.277,1,18.232,0.266,1, , ,0,18.012,0.102,2,17.586,0.105,2, , ,0, , ,0, , ,0
182.867743,0.53,32.741197,0.434,17.438,0.064,2,17.697,0.005,2, , ,0,17.599,0.058,4,17.231,0.124,4, , ,0, , ,0, , ,0
182.868061,0.102,32.846884,0.096,13.986,0.051,6,14.596,0.079,6, , ,0,14.312,0.053,5,13.854,0.101,5,13.721,0.055,5, , ,0, , ,0
182.873601,0.158,32.54356,0.19,15.732,0.033,5,16.578,0.049,5, , ,0,16.161,0.024,5,15.43,0.096,5,15.143,0.101,5, , ,0, , ,0
182.877435,0.464,32.582842,0.334,16.85,0.177,2,17.912,0.219,2, , ,0,17.457,0.061,5,16.21,0.131,5,15.819,0.134,5, , ,0, , ,0
182.881749,0.539,32.774238,0.518,17.538,0.2,1,17.958,0.203,1, , ,0,17.837,0.122,3,17.172,0.256,3, , ,0, , ,0, , ,0
182.888232,0.109,32.712465,0.088,13.747,0.024,5,14.488,0.03,5, , ,0,14.131,0.051,5,13.546,0.097,5,13.392,0.074,5, , ,0, , ,0
182.889979,0.401,32.40309,0.328,16.912,0.136,5,17.299,0.134,5, , ,0,17.082,0.151,6,16.692,0.179,6, , ,0, , ,0, , ,0
182.898241,0.715,32.730628,0.577, , ,0, , ,0, , ,0,18.369,0.006,2,17.171,0.186,2,16.248,0.221,1, , ,0, , ,0
182.903644,0.139,33.090891,0.135,15.029,0.054,5,15.593,0.078,5, , ,0,15.354,0.061,6,14.84,0.103,6,14.742,0.12,6, , ,0, , ,0
182.904101,0.515,33.104125,0.439,17.166,0.087,3,17.663,0.292,3, , ,0,17.415,0.127,5,16.983,0.125,5, , ,0, , ,0, , ,0
182.904109,0.43,32.867507,0.391,17.549,0.214,1,18.064,0.232,1, , ,0,17.916,0.054,3,17.109,0.097,3,16.341,0.236,1, , ,0, , ,0
182.906593,0.269,32.372758,0.164,14.813,0.063,6,15.518,0.337,6, , ,0,15.211,0.283,6,14.612,0.1,6,14.491,0.15,6, , ,0, , ,0
182.908402,0.18,33.070954,0.15,15.014,0.06,5,15.696,0.046,5, , ,0,15.37,0.084,6,14.772,0.127,6,14.615,0.103,6, , ,0, , ,0
182.913888,0.348,32.385353,0.449,16.762,0.138,5,17.511,0.135,5, , ,0,17.098,0.087,5,16.661,0.187,5,16.143,0.225,1, , ,0, , ,0
182.915052,0.185,32.861919,0.303, , ,0, , ,0, , ,0,18.324,0.137,3,17.019,0.063,3,15.527,0.168,3, , ,0, , ,0
182.916982,0.466,32.423227,0.255,15.811,0.071,5,16.458,0.041,5, , ,0,16.148,0.319,6,15.691,0.068,6,15.479,0.17,6, , ,0, , ,0
182.919426,0.434,32.531669,0.323,16.833,0.052,3,17.635,0.09,3, , ,0,17.276,0.039,5,16.634,0.142,5,16.476,0.251,1, , ,0, , ,0
182.923677,0.721,32.551197,0.522,17.142,0.148,1,18.083,0.218,1, , ,0,17.723,0.076,3,16.984,0.19,3,16.235,0.21,1, , ,0, , ,0
182.927316,0.228,32.672369,0.299,15.895,0.095,5,16.635,0.142,5, , ,0,16.209,0.072,5,15.695,0.104,5,15.473,0.088,5, , ,0, , ,0
182.929689,0.118,32.622728,0.084,14.121,0.031,5,14.87,0.037,5, , ,0,14.504,0.047,5,13.924,0.105,5,13.751,0.098,5, , ,0, , ,0
182.933357,0.298,32.790076,0.324,15.479,0.042,5,17.096,0.1,5, , ,0,16.308,0.039,5,14.888,0.09,5,13.859,0.094,5, , ,0, , ,0
182.934104,0.495,32.370341,0.333,16.868,0.118,2,17.97,0.15,2, , ,0,17.516,0.141,5,16.422,0.176,5,16.141,0.174,5, , ,0, , ,0
182.937145,0.175,32.825212,0.753, , ,0, , ,0, , ,0,18.42,0.168,1,17.459,0.193,1, , ,0, , ,0, , ,0
182.949697,0.392,32.541306,0.233,16.344,0.078,3,17.885,0.014,3, , ,0,17.123,0.087,5,15.724,0.069,5,14.78,0.096,5, , ,0, , ,0
182.950019,0.14,32.924704,0.107,14.693,0.05,6,15.543,0.071,6, , ,0,15.146,0.084,6,14.439,0.124,6,14.28,0.13,6, , ,0, , ,0
182.952843,0.394,32.471346,0.261,15.81,0.017,5,17.226,0.187,5, , ,0,16.596,0.067,5,15.245,0.092,5,14.73,0.038,5, , ,0, , ,0
182.954514,0.328,32.967372,0.189,15.506,0.054,5,16.767,0.079,5, , ,0,16.214,0.087,6,14.967,0.116,6,14.542,0.096,6, , ,0, , ,0
182.955438,0.249,32.450395,0.187,15.712,0.046,5,16.549,0.05,5, , ,0,16.158,0.055,5,15.502,0.095,5,15.255,0.164,5, , ,0, , ,0
182.95698,0.178,32.676772,0.255,15.386,0.035,5,16.177,0.052,5, , ,0,15.776,0.045,5,15.099,0.111,5,14.974,0.09,5, , ,0, , ,0
182.957983,0.653,32.985469,0.493,17.168,0.02,2,17.651,0.089,2, , ,0,17.467,0.105,5,16.7,0.224,5,16.256,0.072,2, , ,0, , ,0
182.958613,0.176,32.920367,0.104,14.934,0.072,5,16.346,0.047,5, , ,0,15.714,0.062,6,14.344,0.111,6,13.728,0.134,6, , ,0, , ,0
182.962128,0.226,32.717245,0.257,15.61,0.076,5,16.419,0.042,5, , ,0,16.022,0.045,5,15.315,0.077,5,15.08,0.051,5, , ,0, , ,0
182.962665,0.413,32.630979,0.348,16.644,0.09,4,17.116,0.134,4, , ,0,16.967,0.053,5,16.516,0.142,5,16.077,0.079,2, , ,0, , ,0
182.963736,0.184,32.340409,0.194,13.667,0.029,6,14.288,0.282,6, , ,0,14.017,0.277,6,13.528,0.092,6,13.414,0.097,6, , ,0, , ,0
182.964156,0.133,32.86779,0.165,14.7,0.034,5,15.442,0.058,5, , ,0,15.097,0.052,5,14.503,0.11,5,14.336,0.091,5, , ,0, , ,0
182.971886,0.264,32.732815,0.262,15.91,0.083,5,16.767,0.099,5, , ,0,16.348,0.085,6,15.57,0.1,6,15.346,0.172,6, , ,0, , ,0
182.976393,0.216,33.079621,0.26,15.643,0.074,5,16.318,0.078,5, , ,0,15.991,0.056,5,15.469,0.092,5,15.407,0.138,5, , ,0, , ,0
182.979141,0.472,33.064958,0.445,17.235,0.198,2,17.893,0.046,2, , ,0,17.698,0.213,5,17.082,0.103,5, , ,0, , ,0, , ,0
182.984063,0.125,32.811542,0.128,14.363,0.039,6,15.034,0.091,6, , ,0,14.727,0.086,6,14.206,0.118,6,14.066,0.088,6, , ,0, , ,0
182.985308,0.338,32.72394,0.301,16.005,0.067,5,16.948,0.068,5, , ,0,16.484,0.055,5,15.715,0.107,5,15.468,0.162,5, , ,0, , ,0
182.985657,0.29,32.510056,0.38, , ,0, , ,0, , ,0,17.924,0.018,3,17.211,0.094,3, , ,0, , ,0, , ,0
182.985895,0.593,32.631953,0.312,16.621,0.136,3,17.67,0.131,3, , ,0,17.261,0.053,5,15.914,0.142,5,15.291,0.175,5, , ,0, , ,0
182.985986,0.347,33.113402,0.32,16.396,0.051,5,17.065,0.07,5, , ,0,16.709,0.053,5,16.228,0.111,5,16.001,0.154,5, , ,0, , ,0
182.986202,0.441,32.863268,0.253, , ,0, , ,0, , ,0,18.359,0.321,2,17.348,0.031,2, , ,0, , ,0, , ,0
182.989883,0.37,32.624474,0.382, , ,0, , ,0, , ,0,17.852,0.123,3,16.675,0.034,3,15.497,0.114,3, , ,0, , ,0
182.9932,0.406,33.105723,0.254,16.045,0.075,4,17.116,0.166,4, , ,0,16.703,0.068,5,15.569,0.08,5,15.146,0.077,5, , ,0, , ,0
182.993391,0.543,33.042367,0.312,16.953,0.185,3,17.461,0.157,3, , ,0,17.169,0.107,6,16.536,0.087,6,16.208,0.087,3, , ,0, , ,0
182.999204,0.078,32.464913,0.081,14.188,0.024,5,14.828,0.054,5, , ,0,14.525,0.049,5,14.035,0.085,5,13.896,0.077,5, , ,0, , ,0
183.002529,0.196,32.845962,0.149,15.296,0.071,5,16.165,0.072,5, , ,0,15.72,0.049,5,14.959,0.099,5,14.704,0.076,5, , ,0, , ,0
183.005883,0.141,32.780434,0.09,13.839,0.058,6,15.025,0.075,6, , ,0,14.519,0.096,6,13.354,0.109,6,12.951,0.104,6, , ,0, , ,0
183.006206,0.09,32.642546,0.064,13.769,0.045,5,14.381,0.046,5, , ,0,14.085,0.053,5,13.62,0.096,5,13.487,0.065,5, , ,0, , ,0
183.007033,0.151,32.708462,0.161,14.999,0.043,5,15.841,0.07,5, , ,0,15.415,0.063,5,14.726,0.091,5,14.475,0.104,5, , ,0, , ,0
183.008831,0.081,32.563562,0.079,13.694,0.031,5,14.429,0.044,5, , ,0,14.074,0.052,5,13.503,0.095,5,13.344,0.072,5, , ,0, , ,0
183.010503,0.224,32.731555,0.225,14.529,0.032,5,15.301,0.052,5, , ,0,14.918,0.081,6,14.281,0.103,6,14.076,0.079,6, , ,0, , ,0
183.011859,0.067,33.02863,0.071,12.614,0.048,7,13.339,0.138,7, , ,0,13.003,0.137,7,12.444,0.102,7,12.329,0.095,7, , ,0, , ,0
183.012366,0.757,32.982956,0.335,17.076,0.152,3,17.601,0.041,3, , ,0,17.324,0.187,6,16.703,0.141,6,16.28,0.131,3, , ,0, , ,0
183.013615,0.194,32.68275,0.134,14.452,0.043,5,15.968,0.097,5, , ,0,15.28,0.06,5,13.854,0.101,5,13.132,0.088,5, , ,0, , ,0
183.018865,0.311,32.73471,0.481,15.742,0.045,3,16.637,0.105,3, , ,0,16.184,0.1,6,15.352,0.12,6,14.994,0.04,4, , ,0, , ,0
183.02977,0.4,32.555308,0.399,16.337,0.094,3,17.419,0.083,3, , ,0,16.935,0.07,6,15.959,0.067,6,15.627,0.105,5, , ,0, , ,0
183.031046,0.078,32.51051,0.048,11.258,0.043,6,11.871,0.115,6, , ,0,11.581,0.117,6,11.121,0.1,6,11.056,0.078,6, , ,0, , ,0
183.033466,0.315,33.115464,0.702, , ,0, , ,0, , ,0,18.178,0.174,4,16.966,0.15,4,16.353,0.048,2, , ,0, , ,0
183.035119,0.107,32.837703,0.084,13.76,0.054,7,14.394,0.141,7, , ,0,14.089,0.136,7,13.58,0.097,7,13.476,0.085,7, , ,0, , ,0
183.038912,0.124,32.873864,0.131,15.063,0.061,6,15.889,0.127,6, , ,0,15.491,0.126,7,14.787,0.091,7,14.545,0.11,7, , ,0, , ,0
183.040325,0.18,32.677752,0.183,15.53,0.043,6,16.407,0.163,6, , ,0,15.946,0.116,6,15.26,0.111,6,15.081,0.085,6, , ,0, , ,0
183.042152,0.421,32.755931,0.457,16.469,0.03,6,17.061,0.175,6, , ,0,16.763,0.142,6,16.264,0.124,6,16.216,0.08,3, , ,0, , ,0
183.044461,0.348,32.796167,0.397,16.216,0.093,6,16.685,0.152,6, , ,0,16.456,0.143,7,16.034,0.161,7,16.122,0.345,6, , ,0, , ,0
183.051783,0.101,32.713572,0.049,11.074,0.043,6,12.223,0.107,6, , ,0,11.667,0.11,6,10.716,0.105,6,10.404,0.085,6, , ,0, , ,0
183.057297,0.077,32.988032,0.086,13.52,0.052,7,14.226,0.12,7, , ,0,13.895,0.123,7,13.345,0.102,7,13.191,0.109,7, , ,0, , ,0
183.058327,0.144,33.101462,0.069,10.988,0.053,7,12.003,0.113,7, , ,0,11.532,0.121,7,10.706,0.11,7,10.459,0.108,7, , ,0, , ,0
183.059959,0.07,32.534182,0.167,12.24,0.041,6,12.984,0.106,6, , ,0,12.634,0.105,6,12.036,0.101,6,11.911,0.079,6, , ,0, , ,0
183.064367,0.179,33.024017,0.177,14.4,0.043,7,15.402,0.127,7, , ,0,14.944,0.125,7,14.035,0.115,7,13.78,0.104,7, , ,0, , ,0
183.07187,0.351,32.751904,0.446,16.141,0.061,4,17.746,0.117,4, , ,0,16.994,0.179,7,15.531,0.111,7,14.629,0.098,7, , ,0, , ,0
183.078737,0.491,33.094843,0.441,16.449,0.129,6,17.462,0.144,6, , ,0,16.984,0.16,8,16.25,0.114,8,15.793,0.185,8, , ,0, , ,0
183.079646,0.185,32.870041,0.171,14.296,0.044,9,14.887,0.134,9, , ,0,14.577,0.125,9,14.114,0.091,9,14.021,0.089,9, , ,0, , ,0
183.0801,0.65,32.923406,0.956,16.598,0.133,5,17.335,0.233,5, , ,0,17.019,0.07,7,16.36,0.114,7,16.05,0.223,7, , ,0, , ,0
183.081717,0.135,33.109039,0.616, , ,0, , ,0, , ,0,18.267,0.158,1,17.656,0.247,1, , ,0, , ,0, , ,0
183.08479,0.417,32.37315,0.438,17.571,0.204,1,17.836,0.185,1, , ,0,17.839,0.088,5,17.083,0.144,5,16.524,0.313,1, , ,0, , ,0
183.087645,0.517,33.095286,0.366,15.882,0.079,9,16.551,0.133,9, , ,0,16.213,0.123,10,15.715,0.109,10,15.59,0.166,10, , ,0, , ,0
183.091794,0.368,32.874989,0.362,15.755,0.076,7,17.13,0.162,7, , ,0,16.488,0.143,11,15.041,0.098,11,14.303,0.109,11, , ,0, , ,0
183.092585,0.557,32.562482,0.332,16.277,0.144,8,17.128,0.149,8, , ,0,16.714,0.136,8,15.972,0.141,8,15.63,0.145,8, , ,0, , ,0
183.096941,0.32,32.68383,0.494, , ,0, , ,0, , ,0,18.258,0.198,4,17.01,0.07,4,16.145,0.115,3, , ,0, , ,0
183.098049,0.598,32.996057,0.568,16.107,0.104,11,17.081,0.119,11, , ,0,16.548,0.119,13,15.777,0.103,13,15.568,0.152,13, , ,0, , ,0
183.101488,0.552,32.75943,0.587,17.535,0.204,4,17.829,0.128,4, , ,0,17.735,0.197,9,17.067,0.252,9,16.536,0.299,1, , ,0, , ,0
183.102041,0.912,32.397021,0.374, , ,0, , ,0, , ,0,17.687,0.159,1,17.586,0.314,1, , ,0, , ,0, , ,0
183.106418,0.194,33.010675,0.178,12.612,0.073,16,13.198,0.107,16, , ,0,12.89,0.116,16,12.473,0.102,16,12.364,0.103,16, , ,0, , ,0
183.107659,0.517,32.965797,0.482,16.314,0.119,13,16.91,0.141,13, , ,0,16.672,0.109,15,16.15,0.127,15,16.012,0.264,13, , ,0, , ,0
183.107918,0.557,32.675064,0.383,16.173,0.097,11,17.34,0.146,11, , ,0,16.784,0.124,13,15.763,0.111,13,15.478,0.119,13, , ,0, , ,0
183.110327,0.328,33.025463,0.241,14.201,0.07,16,15.135,0.102,16, , ,0,14.67,0.113,16,13.886,0.106,16,13.626,0.102,16, , ,0, , ,0
183.116622,0.586,32.688716,0.894, , ,0, , ,0, , ,0,18.502,0.078,2,17.26,0.111,2, , ,0, , ,0, , ,0
183.117926,0.541,32.927969,0.372,15.563,0.077,16,16.584,0.142,16, , ,0,16.108,0.119,15,15.149,0.105,15,14.786,0.116,15, , ,0, , ,0
183.124995,0.301,32.850928,0.263,14.595,0.07,15,15.296,0.097,15, , ,0,14.923,0.103,15,14.381,0.102,15,14.224,0.132,15, , ,0, , ,0
183.12796,0.482,33.064306,0.343,15.96,0.092,11,17.194,0.133,11, , ,0,16.659,0.119,16,15.455,0.112,16,14.949,0.136,15, , ,0, , ,0
183.129027,0.588,32.472685,0.331, , ,0, , ,0, , ,0,17.966,0.184,1,17.371,0.272,1, , ,0, , ,0, , ,0
183.134065,0.576,32.524946,0.398,15.357,0.059,15,16.029,0.115,15, , ,0,15.703,0.095,15,15.149,0.106,15,14.913,0.096,15, , ,0, , ,0
183.138007,0.234,33.011924,0.14,11.706,0.074,16,12.879,0.095,16, , ,0,12.277,0.118,16,11.358,0.101,16,11.041,0.102,16, , ,0, , ,0
183.139078,0.468,32.887025,0.379,15.154,0.076,16,15.894,0.109,16, , ,0,15.499,0.099,15,14.936,0.102,15,14.788,0.133,15, , ,0, , ,0
183.139235,0.193,32.403434,0.162,13.472,0.065,15,14.284,0.088,15, , ,0,13.873,0.09,15,13.254,0.094,15,13.078,0.097,15, , ,0, , ,0
183.140794,0.575,32.862684,0.623,17.465,0.034,2,17.951,0.03,2, , ,0,17.772,0.097,7,17.295,0.282,7,16.507,0.292,1, , ,0, , ,0
183.142579,0.406,32.909725,0.442,15.541,0.079,15,16.676,0.142,15, , ,0,16.142,0.126,15,15.075,0.108,15,14.669,0.123,15, , ,0, , ,0
183.142718,0.197,32.93854,0.229,14.338,0.072,15,15.081,0.106,15, , ,0,14.701,0.12,15,14.114,0.103,15,13.917,0.105,15, , ,0, , ,0
183.152288,0.501,32.411989,0.493,16.833,0.167,7,17.699,0.265,7, , ,0,17.293,0.141,14,16.639,0.142,14,16.373,0.201,5, , ,0, , ,0
183.153996,0.633,32.781576,0.386,16.01,0.117,15,16.64,0.207,15, , ,0,16.302,0.13,15,15.849,0.117,15,15.803,0.162,15, , ,0, , ,0
183.160066,0.671,33.109823,0.534,16.439,0.15,7,17.306,0.11,7, , ,0,16.798,0.114,13,16.134,0.169,12,15.702,0.155,10, , ,0, , ,0
183.163584,0.213,32.388352,0.181,10.696,0.067,15,11.319,0.087,15, , ,0,11.012,0.089,15,10.569,0.095,15,10.446,0.09,15, , ,0, , ,0
183.166195,0.219,32.510098,0.163,12.767,0.066,15,13.403,0.086,15, , ,0,13.078,0.089,15,12.625,0.097,15,12.494,0.088,15, , ,0, , ,0
183.169495,0.187,32.885082,0.208,13.178,0.068,16,14.018,0.1,16, , ,0,13.591,0.115,16,12.936,0.098,16,12.726,0.112,16, , ,0, , ,0
183.171107,0.308,32.455313,0.297,14.777,0.068,15,15.721,0.094,15, , ,0,15.262,0.096,15,14.462,0.086,15,14.188,0.103,15, , ,0, , ,0
183.175447,0.731,33.047543,0.637,16.447,0.129,5,17.179,0.081,5, , ,0,16.804,0.123,14,16.084,0.108,14,15.832,0.162,11, , ,0, , ,0
183.184226,0.419,32.833751,0.455, , ,0, , ,0, , ,0,18.039,0.124,2,17.499,0.241,2, , ,0, , ,0, , ,0
183.185637,0.633,32.623516,0.393,15.978,0.121,15,16.574,0.151,15, , ,0,16.269,0.096,15,15.792,0.133,15,15.742,0.211,14, , ,0, , ,0
183.189154,0.3,32.828457,0.066, , ,0, , ,0, , ,0,18.007,0.12,1,17.41,0.19,1, , ,0, , ,0, , ,0
183.190737,0.624,32.4233,0.451,17.024,0.126,7,17.622,0.214,7, , ,0,17.349,0.205,14,16.807,0.167,14,16.368,0.225,1, , ,0, , ,0
183.190876,0.556,32.4436,0.51,17.184,0.071,2,18.193,0.136,2, , ,0,17.778,0.161,11,16.53,0.218,11,16.03,0.208,9, , ,0, , ,0
183.193598,0.555,33.045381,0.285,15.311,0.067,13,16.395,0.12,13, , ,0,15.881,0.102,15,14.862,0.1,15,14.544,0.124,15, , ,0, , ,0
183.1941,0.486,32.482305,0.419, , ,0, , ,0, , ,0,17.939,0.131,6,16.765,0.192,5,15.851,0.21,6, , ,0, , ,0
183.197723,0.5,32.457974,0.487,16.947,0.149,8,17.605,0.223,8, , ,0,17.165,0.096,15,16.68,0.149,15,16.219,0.092,7, , ,0, , ,0
183.201585,0.683,32.67688,0.418,17.008,0.131,2,17.918,0.135,2, , ,0,17.691,0.137,11,16.373,0.155,11,15.817,0.28,10, , ,0, , ,0
183.202305,0.876,32.971911,0.86, , ,0, , ,0, , ,0,18.655,0.227,1,17.246,0.177,1, , ,0, , ,0, , ,0
183.203821,0.463,32.661777,0.589,16.645,0.049,4,17.499,0.067,4, , ,0,17.043,0.15,15,16.185,0.135,15,15.747,0.243,15, , ,0, , ,0
183.205113,0.589,32.764116,0.516,17.172,0.151,1,18.388,0.295,1, , ,0,17.776,0.227,12,16.375,0.121,12,15.749,0.167,12, , ,0, , ,0
183.205443,0.426,33.092736,0.431,16.818,0.109,1,18.076,0.225,1, , ,0,17.587,0.154,13,16.24,0.15,13,15.532,0.167,13, , ,0, , ,0
183.207986,0.752,32.893665,0.438, , ,0, , ,0, , ,0,18.088,0.142,8,16.824,0.135,8,16.251,0.261,5, , ,0, , ,0
183.208485,0.553,32.678001,0.4,17.225,0.098,4,17.913,0.128,4, , ,0,17.6,0.177,9,17.021,0.181,9,16.507,0.282,1, , ,0, , ,0
183.214449,0.621,32.80616,0.544,16.484,0.123,8,17.256,0.227,8, , ,0,16.937,0.151,15,16.274,0.141,15,16.016,0.192,11, , ,0, , ,0
183.216116,0.487,33.081654,0.459,16.645,0.075,5,18.019,0.241,5, , ,0,17.286,0.176,15,16.202,0.148,15,15.676,0.263,13, , ,0, , ,0
183.219515,0.587,32.37514,0.494,16.64,0.081,10,17.255,0.098,10, , ,0,16.951,0.123,14,16.412,0.14,14,16.275,0.215,10, , ,0, , ,0
183.219774,0.503,32.921599,0.425,16.905,0.062,4,18.055,0.221,4, , ,0,17.427,0.119,13,16.423,0.165,13,15.997,0.168,12, , ,0, , ,0
